CustomerID,total_purchases,total_items_bought,total_revenue
13155,4,497.0,971.76
17100,2,800.0,971.74
17618,3,331.0,971.5799999999999
15449,5,810.0,971.22
15110,7,240.0,970.25
15907,3,509.0,967.4499999999999
17405,5,705.0,967.22
12550,1,569.0,964.8299999999994
14931,6,416.0,964.68
14195,3,702.0,962.6999999999999
13138,6,473.0,962.3900000000001
14006,3,641.0,962.1899999999999
15156,3,597.0,961.4899999999999
16419,7,435.0,959.48
15658,8,232.0,958.9000000000001
18192,1,339.0,957.9699999999999
13823,2,439.0,957.66
15948,2,567.0,955.24
17244,1,616.0,954.8999999999997
15835,4,439.0,954.0899999999999
16934,2,399.0,950.93
15421,4,500.0,950.36
16511,3,417.0,950.26
15793,4,552.0,948.96
13748,5,439.0,948.2499999999999
15787,3,540.0,948.0500000000001
12458,2,506.0,947.4000000000001
15681,6,556.0,946.3599999999999
15707,4,605.0,945.5799999999998
13261,2,210.0,944.1
12820,4,722.0,942.3400000000001
14075,3,754.0,942.2599999999999
13636,6,586.0,941.6200000000001
15576,1,404.0,940.6700000000002
17227,6,741.0,939.32
14629,3,376.0,939.2099999999996
12697,5,499.0,939.02
17097,9,457.0,937.9199999999998
17289,4,519.0,936.16
13026,8,1586.0,936.1500000000001
15289,4,996.0,935.0999999999999
14256,3,410.0,935.06
16657,4,1229.0,933.6200000000001
13655,2,605.0,932.97
14532,4,284.0,932.8499999999999
12924,5,480.0,929.95
15201,11,962.0,927.8400000000004
13805,2,1900.0,924.5999999999999
15654,2,475.0,922.5300000000002
13122,2,585.0,922.3900000000002
16551,3,970.0,922.1200000000001
13934,1,390.0,922.0999999999997
15312,5,513.0,921.1000000000001
17018,2,176.0,920.1
14140,3,809.0,920.0499999999998
13075,1,485.0,919.61
12822,3,548.0,918.9799999999999
14015,1,378.0,917.34
14712,3,315.0,917.0700000000002
17236,6,474.0,916.13
13549,8,457.0,916.1199999999999
15253,6,864.0,915.3000000000001
16216,1,254.0,914.9300000000002
12652,2,502.0,914.5299999999997
15587,4,312.0,913.6800000000001
15364,2,493.0,913.1900000000002
16809,6,651.0,912.7400000000002
13782,6,371.0,912.0
13192,2,595.0,911.94
16714,4,608.0,911.5299999999993
14289,6,292.0,911.2599999999999
18096,3,825.0,911.1499999999996
13350,3,284.0,910.7199999999999
13689,1,512.0,910.0
17552,6,708.0,909.96
15511,5,271.0,909.23
17323,9,770.0,908.9899999999998
13038,3,360.0,908.46
16584,3,635.0,908.0300000000002
14449,4,757.0,907.0999999999999
15480,1,303.0,905.5
15022,4,543.0,905.0399999999997
14081,4,593.0,904.6700000000001
12722,6,560.0,904.33
15807,3,430.0,903.8999999999999
12994,5,440.0,902.22
17566,2,518.0,901.2099999999998
17848,9,398.0,901.2
17886,3,481.0,899.6100000000001
13810,4,311.0,899.5099999999998
17537,2,700.0,897.6200000000003
17044,3,487.0,897.4300000000001
16361,4,421.0,896.6599999999999
18194,2,448.0,895.9999999999999
15865,3,368.0,895.1299999999999
15211,2,240.0,894.4100000000001
15079,5,388.0,893.6600000000001
12772,1,556.0,892.4700000000004
13515,4,681.0,891.1199999999999
15255,1,489.0,890.8499999999999
14240,2,418.0,890.3400000000003
14344,8,477.0,889.9300000000001
17829,1,496.0,889.24
17527,6,463.0,888.8599999999999
16347,2,353.0,887.6500000000001
13035,3,627.0,886.6299999999999
15822,2,375.0,885.47
17704,2,343.0,885.19
15799,3,955.0,884.1400000000001
14597,2,577.0,883.1500000000002
14359,6,363.0,882.5799999999999
18236,6,403.0,882.24
13037,3,431.0,881.0699999999999
15076,1,571.0,880.8500000000004
13662,7,538.0,879.0799999999999
14141,6,337.0,879.0300000000002
17731,5,392.0,878.2
15653,2,1200.0,877.4399999999999
17007,7,587.0,877.4300000000001
14770,2,490.0,876.4200000000001
12940,4,406.0,876.2900000000001
13566,2,575.0,874.7099999999999
16513,4,407.0,874.5900000000001
13294,2,453.0,873.74
12847,1,909.0,871.5399999999998
13200,4,516.0,870.0899999999999
13979,1,639.0,869.8700000000001
17109,8,573.0,869.6799999999998
12694,2,509.0,869.6699999999998
13203,4,800.0,869.46
14623,6,417.0,869.35
16801,5,313.0,867.8300000000004
15208,6,314.0,867.6199999999999
14715,4,521.0,867.3799999999999
16121,2,586.0,867.1099999999999
14332,3,481.0,866.31
16567,2,996.0,865.5999999999999
16221,3,717.0,864.86
17048,6,474.0,864.32
12680,4,443.0,862.8099999999998
16266,7,398.0,861.8899999999998
17649,2,398.0,861.74
12794,2,592.0,860.4100000000001
13339,1,326.0,860.1200000000002
14577,4,353.0,859.7099999999999
17064,3,318.0,859.35
14553,5,493.0,859.2699999999999
16235,6,328.0,858.41
16037,3,428.0,855.0200000000001
17560,5,651.0,854.95
16877,6,463.0,853.72
14193,2,445.0,853.3899999999999
16070,2,457.0,852.1499999999999
16027,7,1146.0,852.12
16020,3,487.0,851.0100000000001
13991,7,996.0,850.63
12379,3,406.0,850.29
17027,7,415.0,848.5899999999998
12713,1,508.0,848.5499999999998
14625,5,330.0,848.48
13846,4,383.0,847.6100000000001
13221,2,244.0,847.4100000000002
16222,1,365.0,846.7200000000007
15965,4,453.0,845.6399999999999
14803,3,370.0,845.55
17624,2,554.0,843.48
15164,3,360.0,843.0499999999998
12878,3,536.0,841.6399999999999
14912,3,970.0,841.52
14862,2,772.0,841.2
17076,3,295.0,841.0799999999999
13940,4,516.0,839.14
14657,5,465.0,838.2699999999999
15832,1,465.0,836.7899999999998
12728,4,419.0,836.3299999999999
17759,3,708.0,834.9899999999999
13835,4,442.0,834.5700000000002
17929,5,107.0,834.5
16644,2,826.0,833.7799999999997
15862,4,585.0,832.8799999999999
12693,6,250.0,830.96
13681,4,360.0,827.8300000000002
16747,4,577.0,826.96
12461,2,287.0,826.8800000000001
16494,1,675.0,826.5299999999999
17921,4,430.0,826.52
16284,2,544.0,823.9699999999996
14231,5,402.0,822.0600000000001
13893,1,190.0,821.1
13220,4,196.0,819.29
17764,2,395.0,818.8199999999999
17169,4,519.0,816.88
16943,3,145.0,816.73
16560,3,498.0,816.5099999999999
16108,2,599.0,816.1
15649,2,192.0,816.0
15399,3,611.0,815.77
14499,3,501.0,815.3199999999999
13280,3,522.0,814.8600000000001
16460,3,879.0,814.7199999999995
18064,2,384.0,814.0
17075,5,289.0,813.77
16600,6,1145.0,813.5200000000001
16621,4,302.0,813.48
14421,2,365.0,813.1099999999999
15644,4,557.0,812.9999999999998
17980,3,682.0,811.45
15525,4,414.0,811.0199999999995
16276,1,420.0,810.6000000000001
16624,2,488.0,810.5699999999999
13637,3,409.0,810.4999999999999
16660,5,451.0,810.45
16891,5,283.0,809.6999999999998
17115,5,368.0,806.9000000000003
15952,4,399.0,806.5700000000002
13707,2,351.0,806.4099999999999
12421,5,483.0,806.2700000000001
16869,5,581.0,805.6199999999999
16367,2,647.0,804.4899999999998
12778,7,824.0,804.23
12422,3,370.0,803.56
13929,3,139.0,802.8499999999999
16164,4,432.0,802.5300000000002
18265,2,311.0,801.5100000000001
16806,4,378.0,801.49
17905,4,407.0,800.24
13720,4,501.0,799.8999999999999
14475,6,428.0,799.82
13030,2,394.0,799.4799999999999
17703,3,590.0,798.74
16438,5,463.0,798.3499999999999
13389,3,429.0,797.96
12701,2,678.0,797.71
13336,1,559.0,795.12
15990,2,443.0,792.1100000000001
13167,4,785.0,791.3299999999999
13016,3,527.0,789.8899999999996
13323,5,175.0,787.8500000000001
15806,3,602.0,784.5799999999999
15743,4,216.0,784.46
17387,2,542.0,784.1100000000001
16054,1,380.0,783.8999999999999
18248,4,501.0,783.02
17006,4,272.0,781.7800000000001
17341,3,489.0,781.3599999999999
13884,6,297.0,781.3000000000001
15679,4,1170.0,781.2799999999997
13583,1,725.0,781.0300000000002
13212,4,309.0,780.5799999999997
14644,4,252.0,780.4600000000002
17797,3,498.0,780.4300000000001
17180,6,680.0,780.38
12735,2,368.0,779.5699999999998
16092,5,602.0,779.36
14815,2,744.0,778.5
17414,2,2100.0,778.0
16505,1,576.0,777.6
13563,2,209.0,777.53
12425,1,496.0,777.1999999999999
15353,2,343.0,777.02
13341,1,301.0,775.8499999999999
14234,4,963.0,775.4600000000003
16825,2,566.0,775.18
16725,8,293.0,775.0700000000003
15414,3,443.0,774.8999999999999
16043,4,503.0,773.99
15075,1,447.0,773.0300000000002
13375,2,441.0,772.8999999999997
16759,4,608.0,772.84
12965,1,283.0,771.9099999999996
17409,2,105.0,771.8500000000001
14662,4,602.0,771.1699999999998
12628,4,445.0,769.6099999999999
16480,1,455.0,769.2899999999995
18228,3,236.0,769.2
13356,1,325.0,768.2400000000001
17516,5,416.0,768.08
13109,5,514.0,766.8400000000001
14976,8,230.0,765.8600000000001
14550,2,394.0,765.6199999999999
14672,2,454.0,765.5500000000002
17695,2,779.0,765.34
14885,1,724.0,765.3199999999999
12434,4,373.0,765.1899999999998
15239,3,591.0,764.34
17268,4,844.0,763.64
17466,2,306.0,763.28
18136,4,373.0,761.8299999999999
15599,2,718.0,761.74
16205,4,517.0,761.3799999999999
14412,3,784.0,761.33
15066,2,279.0,760.5899999999999
17425,2,407.0,759.1699999999995
16036,2,716.0,758.9200000000001
15568,3,461.0,758.29
17461,3,799.0,757.4599999999996
16470,5,530.0,757.4400000000002
14883,7,789.0,756.64
18104,1,362.0,754.6400000000002
13730,2,488.0,752.5999999999998
17146,3,212.0,749.7800000000001
14923,1,418.0,749.0999999999998
17411,4,298.0,748.94
15074,1,455.0,748.8700000000002
15656,4,343.0,748.5000000000001
15831,4,1097.0,747.7600000000001
17114,10,210.0,747.2199999999999
15618,5,428.0,747.031
15533,5,256.0,746.9199999999998
16261,4,306.0,746.8299999999998
14050,2,689.0,746.36
14790,4,699.0,745.06
16770,6,452.0,744.9000000000003
13354,1,604.0,743.5300000000003
12374,1,342.0,742.93
13753,1,512.0,741.26
13900,3,430.0,740.95
17974,3,519.0,740.7899999999998
15252,2,522.0,740.78
13329,4,427.0,740.3999999999999
16924,4,480.0,739.4999999999999
12603,1,64.0,739.1999999999999
14756,1,416.0,738.9599999999998
12976,1,561.0,738.6
17979,5,395.0,737.81
18156,2,301.0,734.9399999999998
17034,4,406.0,734.5699999999999
16146,3,427.0,734.13
12465,3,475.0,733.89
17692,5,666.0,733.44
16256,2,577.0,732.6300000000002
17812,4,350.0,732.1599999999999
13575,5,449.0,732.0699999999999
16099,3,434.0,731.9
16491,1,478.0,731.5
14778,2,306.0,730.86
18035,3,611.0,730.4000000000001
13077,4,863.0,729.27
13950,5,321.0,728.56
17666,2,596.0,728.16
13236,3,411.0,727.2699999999999
14055,1,216.0,725.6400000000001
12723,5,434.0,725.07
15636,2,284.0,724.76
12468,3,364.0,724.04
13736,3,493.0,723.9999999999999
12475,1,535.0,723.38
15561,5,256.0,722.74
15584,5,312.0,722.6100000000001
17521,4,518.0,721.9599999999999
14869,3,549.0,721.9499999999999
15272,2,310.0,721.9399999999999
13370,2,336.0,721.3200000000003
18062,3,396.0,720.52
16023,3,358.0,719.8100000000001
14179,2,330.0,719.7799999999997
14725,1,593.0,718.08
17884,4,854.0,717.4499999999998
15274,2,619.0,716.5700000000003
12535,2,219.0,716.3500000000001
17029,2,400.0,716.0
18133,2,0.0,715.4999999999999
15330,2,1312.0,714.96
15757,2,491.0,714.42
13169,2,272.0,712.8799999999999
13147,4,144.0,712.8000000000001
17761,1,398.0,712.78
13416,2,142.0,712.5
17642,2,474.0,712.2900000000001
15855,5,470.0,712.24
13705,3,363.0,711.86
17179,3,290.0,711.79
13249,3,546.0,711.4100000000001
17472,3,462.0,710.29
14127,3,321.0,709.71
16136,3,440.0,709.3800000000001
12427,5,236.0,708.3700000000001
12781,5,592.0,707.72
12453,1,473.0,707.0899999999999
16364,2,280.0,707.04
17526,8,257.0,706.7000000000002
14880,3,373.0,706.19
16882,3,424.0,705.1199999999999
17934,2,478.0,704.25
16140,4,727.0,703.77
12883,4,196.0,703.47
18082,1,621.0,703.3699999999997
15103,2,329.0,703.36
16730,4,898.0,702.79
15574,4,349.0,702.2500000000002
16997,3,360.0,702.0
14867,4,327.0,701.3299999999999
17321,2,373.0,700.8599999999999
17734,3,422.0,700.63
15800,2,335.0,699.0799999999999
13258,3,287.0,698.5799999999999
17796,4,178.0,697.9000000000001
15053,3,986.0,697.79
13596,2,406.0,697.04
17397,2,254.0,696.4099999999999
12413,5,282.0,694.1500000000001
12925,2,541.0,694.05
13601,2,548.0,693.3199999999999
17198,3,357.0,692.22
17733,2,463.0,692.19
13838,4,263.0,691.7299999999998
16015,4,906.0,690.5400000000002
18085,2,265.0,689.95
13023,2,286.0,689.9000000000001
18196,2,433.0,689.1300000000001
17502,4,376.0,689.1000000000001
13799,2,402.0,688.8599999999999
14111,5,457.0,688.6
14201,9,578.0,688.04
16309,3,465.0,686.6700000000001
12658,1,320.0,686.0500000000001
14009,3,361.0,685.9299999999998
14959,5,491.0,684.9700000000001
16122,4,1128.0,684.4200000000001
16495,3,337.0,684.4099999999999
12942,3,203.0,683.8999999999997
14222,1,607.0,683.17
12838,2,359.0,683.1299999999999
15582,3,453.0,682.9100000000001
13548,2,441.0,682.4099999999999
18135,5,349.0,681.9100000000001
16212,3,241.0,681.19
12410,3,209.0,681.0799999999999
12478,1,236.0,680.9900000000002
13238,5,296.0,680.8300000000002
15304,10,100.0,680.3
15181,5,542.0,680.28
13524,5,324.0,680.1800000000001
16872,3,600.0,680.02
16642,3,478.0,679.83
14788,2,421.0,679.44
13607,1,290.0,678.0099999999996
15669,5,339.0,677.69
13040,2,355.0,676.99
16377,1,1500.0,676.2
15626,2,766.0,675.8
13325,1,240.0,675.3
16418,3,288.0,675.27
13355,1,314.0,674.7
16449,3,359.0,674.6899999999998
13464,1,403.0,674.6800000000002
17749,2,320.0,674.52
13951,3,459.0,674.45
14504,4,308.0,673.2599999999995
18121,2,450.0,673.1000000000001
13623,7,286.0,672.44
14628,2,272.0,671.96
17883,4,379.0,671.7699999999999
12638,1,577.0,671.69
15951,3,306.0,669.5699999999999
17299,4,678.0,669.1100000000001
14643,3,755.0,668.6100000000001
12418,1,407.0,668.5799999999997
16383,2,475.0,668.3600000000001
15031,4,401.0,668.1400000000001
18022,1,736.0,668.1100000000002
16268,2,533.0,667.6499999999999
14356,4,266.0,666.94
15400,6,360.0,666.7
13741,4,217.0,666.33
17777,3,507.0,665.8599999999999
17105,2,693.0,665.78
15038,7,187.0,665.5899999999999
16056,1,347.0,664.85
13963,4,460.0,664.54
16208,2,333.0,664.26
15700,3,328.0,664.0299999999996
14720,3,219.0,663.8100000000001
13240,4,298.0,663.6499999999999
17423,4,421.0,663.6300000000001
14198,7,280.0,663.5
17462,3,224.0,662.94
14451,2,389.0,662.5899999999999
14603,1,400.0,660.0
13028,3,796.0,659.6800000000001
15492,2,483.0,659.4599999999999
13518,1,392.0,659.4399999999998
13759,2,287.0,659.41
16357,3,246.0,658.8799999999999
14150,2,496.0,658.6400000000001
17874,7,209.0,658.2600000000001
16696,4,146.0,657.9
14818,3,324.0,657.8
17459,2,537.0,657.3
12616,5,273.0,657.25
15677,1,319.0,657.23
13049,2,268.0,656.6800000000001
16708,1,285.0,656.6300000000001
15197,5,453.0,656.4399999999999
16127,1,323.0,656.2500000000001
14894,1,265.0,655.7499999999999
16774,5,318.0,654.9200000000001
14651,2,344.0,654.5999999999999
17398,3,310.0,653.3799999999999
18151,2,355.0,653.3499999999999
16014,4,261.0,653.1299999999999
14044,4,308.0,652.82
14548,2,256.0,652.8
17523,4,872.0,652.7400000000001
16362,9,325.0,652.0699999999999
16734,3,346.0,650.51
16469,4,273.0,650.4300000000001
15571,4,264.0,650.43
16969,3,816.0,650.41
15098,5,60.0,649.5
15205,3,377.0,648.8299999999998
13430,4,738.0,648.6899999999999
16573,4,354.0,648.4099999999999
13564,5,659.0,647.7400000000006
15643,6,242.0,647.4000000000001
17373,4,408.0,646.92
12589,2,306.0,646.68
15651,3,479.0,646.3
17545,3,341.0,645.9599999999999
14855,2,267.0,645.65
14829,6,414.0,644.6500000000001
17312,3,372.0,644.3
16157,4,344.0,644.24
14126,4,458.0,643.6300000000001
12612,2,251.0,643.59
16431,3,453.0,642.81
14020,2,441.0,642.8
13034,2,369.0,642.7700000000001
17779,5,394.0,642.17
17046,1,510.0,642.0199999999999
16554,7,311.0,641.5500000000002
12624,2,355.0,641.13
13417,2,162.0,640.83
13318,3,304.0,640.76
12631,1,236.0,640.5000000000002
15919,2,545.0,639.8899999999999
17515,4,243.0,639.02
16444,5,405.0,638.77
18160,2,294.0,638.0600000000002
14754,2,486.0,638.05
14664,2,466.0,637.8900000000001
14128,2,564.0,637.5
14481,2,489.0,636.51
15829,2,996.0,636.1400000000001
15384,3,593.0,635.7599999999998
15773,1,311.0,635.6800000000001
16139,3,330.0,635.4100000000001
15100,6,58.0,635.1
15297,4,290.0,635.04
17985,1,183.0,634.9499999999999
14000,2,707.0,633.71
15045,3,106.0,633.66
13892,4,983.0,632.97
14220,2,272.0,632.4000000000001
14301,2,600.0,632.04
13822,2,611.0,632.0
14021,3,192.0,631.9000000000001
15244,2,405.0,631.57
17990,3,414.0,630.8400000000001
17994,6,473.0,629.69
13046,2,264.0,629.31
13525,2,394.0,628.78
14687,1,470.0,628.3799999999999
16022,1,261.0,628.2800000000001
13388,3,281.0,627.1500000000001
15028,4,459.0,627.1299999999999
13546,3,359.0,626.99
15402,2,694.0,626.7699999999999
14036,1,268.0,626.6499999999999
18218,4,546.0,626.38
14382,1,1237.0,626.07
16750,5,214.0,623.9300000000001
16718,1,413.0,623.7500000000002
13368,2,327.0,623.4
15258,2,142.0,623.1600000000001
17499,1,711.0,622.88
15182,2,253.0,622.8500000000001
17867,8,253.0,622.75
18217,2,491.0,621.75
16915,6,132.0,621.68
17640,1,250.0,621.6600000000001
13402,2,479.0,621.23
16141,1,238.0,620.4
12667,1,395.0,620.13
14529,3,348.0,620.04
13493,2,380.0,618.63
16613,1,293.0,618.59
12596,2,474.0,618.27
13301,4,345.0,618.0899999999999
14593,3,332.0,617.99
13496,3,329.0,617.9300000000001
14377,2,219.0,617.05
16442,3,446.0,616.79
13925,6,327.0,616.6500000000001
16311,2,394.0,616.26
15215,6,211.0,615.99
16005,4,300.0,615.3899999999999
13145,5,142.0,614.77
16566,6,361.0,614.01
13914,3,379.0,613.95
15073,4,277.0,612.4300000000001
18149,3,310.0,612.0799999999999
15232,2,686.0,612.06
15645,1,256.0,612.0099999999998
16109,2,612.0,611.8799999999999
14152,3,699.0,611.0899999999999
13731,2,278.0,610.5899999999999
12673,2,351.0,610.52
15795,1,581.0,610.0100000000001
13357,1,322.0,609.9500000000002
14636,2,241.0,609.85
15275,2,497.0,609.1899999999998
13933,2,205.0,608.79
15147,2,363.0,608.65
12719,3,361.0,608.1
14342,6,337.0,607.71
15573,2,363.0,607.45
12933,4,498.0,606.28
14710,4,378.0,606.1299999999999
13539,4,314.0,605.8399999999999
17849,4,114.0,605.8
13888,2,258.0,605.6300000000001
17507,2,359.0,605.5799999999999
13233,2,1004.0,605.12
13558,4,344.0,605.06
14675,1,341.0,604.7499999999999
17664,2,604.0,604.6400000000001
12944,2,289.0,604.51
16732,1,317.0,603.7499999999998
12649,4,574.0,603.71
12556,2,358.0,603.7099999999998
16134,3,357.0,603.69
12707,1,256.0,603.42
17259,2,410.0,603.37
15322,2,365.0,602.9699999999998
15366,2,621.0,602.5100000000001
16306,9,471.0,602.27
17890,2,416.0,602.0900000000005
12654,5,264.0,601.98
14609,4,7026.0,601.5600000000001
18183,6,362.0,600.5200000000001
12420,1,345.0,600.3900000000001
13243,1,233.0,600.07
18211,5,359.0,600.07
12872,2,319.0,599.9699999999998
14905,3,274.0,599.9
15648,4,213.0,599.9
12521,1,309.0,599.6800000000001
14965,2,365.0,598.9999999999999
17420,3,265.0,598.8299999999999
14467,4,278.0,598.7600000000001
15720,1,281.0,598.7300000000001
13311,2,305.0,598.57
13959,3,357.0,598.2
16298,3,198.0,598.2
17864,3,810.0,597.5
16788,2,311.0,597.4800000000002
14645,2,381.0,597.09
15381,2,171.0,596.85
18246,2,166.0,596.1
12577,4,466.0,595.3999999999999
16654,5,280.0,594.97
16763,2,318.0,594.9000000000001
14108,3,380.0,594.1600000000001
12917,1,120.0,594.0
15442,1,120.0,594.0
16535,1,356.0,593.75
17119,3,327.0,593.6099999999999
16116,2,246.0,592.8800000000001
13811,4,67.0,591.75
13276,2,161.0,590.9300000000001
14133,5,342.0,590.34
13452,2,2.0,590.0
13270,1,200.0,590.0
14882,2,158.0,589.7
18123,2,594.0,589.4399999999999
16203,5,261.0,589.15
16723,2,399.0,589.15
15624,4,357.0,588.1300000000001
17351,3,113.0,587.15
12513,2,456.0,586.7900000000001
17360,3,335.0,585.79
15222,1,440.0,585.0
16384,2,260.0,584.5
16072,1,140.0,584.3199999999999
14023,2,345.0,584.07
13557,2,546.0,584.06
15762,2,251.0,583.75
16838,3,184.0,582.9000000000001
15969,4,120.0,582.9
12426,1,258.0,582.7299999999999
13427,3,545.0,582.6
17970,1,525.0,582.5899999999999
18232,5,299.0,582.47
12695,4,220.0,582.1
14692,5,255.0,582.0500000000001
15768,4,243.0,581.8299999999999
18095,2,419.0,580.05
16906,4,281.0,579.77
17142,1,81.0,579.0
13292,2,347.0,578.94
13314,4,484.0,578.6600000000002
14284,3,157.0,578.45
14410,15,293.0,576.3000000000002
16916,2,440.0,576.2599999999999
15550,4,295.0,575.63
16345,1,289.0,575.4100000000001
13487,3,265.0,575.4
14167,4,150.0,574.84
12784,2,300.0,574.42
14323,4,340.0,574.2600000000001
15303,1,248.0,574.02
14176,5,207.0,574.0
15415,1,575.0,572.8099999999998
13379,3,601.0,572.5600000000001
13405,3,165.0,572.451
12816,2,128.0,572.2
17616,3,224.0,571.1999999999999
15821,2,202.0,570.96
14592,3,415.0,570.4599999999998
17540,3,193.0,570.4
16667,2,237.0,570.13
12601,6,244.0,569.5600000000001
13321,2,372.0,567.36
18150,3,332.0,566.5799999999999
12384,3,121.0,566.16
17014,4,240.0,565.5800000000002
14753,1,211.0,563.15
17265,2,394.0,562.8999999999997
12414,3,300.0,562.4100000000001
13946,3,443.0,561.5699999999999
13044,1,429.0,560.4700000000001
14273,4,264.0,559.97
16275,1,336.0,559.8699999999999
14400,2,450.0,559.7
18043,3,282.0,559.51
12866,1,171.0,559.1199999999999
17503,2,486.0,558.96
13800,1,331.0,558.3199999999997
13260,1,142.0,557.6200000000001
15339,3,414.0,557.57
17955,4,273.0,557.3
17295,3,294.0,556.9499999999998
13939,4,843.0,556.75
16385,3,261.0,555.8900000000001
13816,4,260.0,555.04
14805,4,115.0,554.6500000000001
14177,5,204.0,554.46
14891,2,505.0,554.38
14338,4,329.0,554.2199999999999
15068,2,364.0,553.36
12879,4,363.0,552.57
12363,2,408.0,552.0
15315,3,838.0,551.54
17674,2,672.0,551.0400000000001
17291,1,72.0,550.8000000000001
17235,2,224.0,550.06
12390,1,353.0,549.8399999999999
16340,1,501.0,549.0699999999998
16031,2,423.0,548.94
15830,2,409.0,547.7
16811,2,477.0,547.0699999999999
17637,2,280.0,547.0599999999998
17520,1,365.0,546.8100000000001
12743,2,319.0,546.4299999999997
17806,1,727.0,546.0399999999998
12793,2,295.0,545.48
12987,3,217.0,545.0
16475,4,319.0,544.3
13617,3,300.0,544.1800000000001
13390,1,224.0,544.0799999999999
16927,3,993.0,543.05
16211,2,153.0,542.77
13278,1,537.0,542.73
16230,2,365.0,542.03
17447,2,443.0,541.53
17557,3,306.0,541.46
17897,4,223.0,541.1
14997,4,1102.0,540.98
13874,1,180.0,540.45
16536,2,250.0,539.02
13812,3,333.0,539.0
14496,2,159.0,538.8100000000001
15452,3,283.0,538.7299999999999
14618,4,261.0,538.5899999999999
15539,1,410.0,538.46
16278,3,109.0,537.8299999999999
17345,4,346.0,537.74
14474,2,139.0,537.71
14539,2,428.0,537.48
16206,4,272.0,537.06
15043,1,300.0,537.0
16804,3,246.0,536.99
12559,3,281.0,536.2099999999999
13894,5,339.0,535.97
16142,1,422.0,535.3400000000001
12988,1,136.0,535.32
13000,3,379.0,534.85
13385,1,281.0,534.5700000000002
17062,5,428.0,534.4699999999999
13434,2,300.0,534.24
17443,1,504.0,534.24
15756,4,242.0,532.9600000000002
15825,1,220.0,532.94
16706,3,249.0,531.35
14265,2,330.0,530.1800000000001
18159,1,139.0,530.1500000000002
16933,5,281.0,530.08
14002,2,877.0,529.73
14463,3,179.0,529.62
16185,2,260.0,529.41
17631,3,334.0,528.33
17623,1,265.0,527.05
18252,2,239.0,526.6699999999997
17888,10,431.0,525.78
17290,2,404.0,525.2399999999998
15891,1,442.0,524.52
13721,1,316.0,524.14
17329,2,142.0,523.11
18017,3,300.0,523.0
17712,1,215.0,522.91
14871,4,185.0,522.3800000000001
15149,1,128.0,520.8
14873,1,168.0,519.68
12571,2,523.0,519.61
13643,3,273.0,519.44
16650,1,372.0,518.4200000000001
15030,2,372.0,518.28
16135,1,209.0,517.5499999999998
17454,4,243.0,517.53
18205,2,192.0,517.3599999999999
12811,3,230.0,514.85
15246,2,247.0,514.15
17513,1,254.0,513.2
17805,1,478.0,512.31
17429,4,616.0,512.12
14034,4,315.0,512.0199999999999
15467,4,306.0,511.88
12582,2,300.0,511.3599999999999
14851,2,325.0,511.34999999999997
15655,2,319.0,511.31999999999994
16561,2,244.0,511.12
16325,5,164.0,510.54
12904,2,302.0,509.5799999999999
12436,1,211.0,509.01000000000005
15417,1,284.0,508.8000000000001
17391,2,480.0,508.8
14317,1,255.0,508.58
17958,1,84.0,508.4599999999999
17415,1,114.0,507.8399999999999
14158,1,781.0,507.66000000000014
14820,4,253.0,507.29
15721,1,409.0,507.0799999999998
16960,3,304.0,507.05000000000007
13885,2,182.0,506.8000000000001
17480,2,336.0,506.51
16614,1,223.0,506.18999999999994
14014,1,1076.0,505.18000000000006
15469,4,150.0,504.50000000000006
12863,2,186.0,504.20000000000005
12991,2,405.0,503.76
17630,2,158.0,503.5999999999999
15006,1,302.0,502.08999999999975
13865,4,204.0,501.56000000000006
13247,4,328.0,501.11999999999995
16616,2,370.0,500.4200000000001
15389,1,400.0,500.0
14958,3,129.0,499.67999999999995
14077,5,268.0,499.41999999999996
15193,1,144.0,499.32
14681,3,76.0,498.95
15142,1,365.0,498.74
17298,2,387.0,498.42
16820,1,307.0,497.61000000000007
17495,2,229.0,497.56000000000006
16368,2,260.0,497.42999999999995
16892,7,235.0,496.8399999999999
15300,1,292.0,496.4399999999999
17053,2,121.0,496.37999999999994
17374,2,85.0,495.7699999999999
15882,5,266.0,495.3599999999999
16602,2,317.0,494.7299999999999
15448,1,232.0,494.64000000000004
16352,2,300.0,494.44000000000005
17333,1,375.0,494.24999999999994
12763,2,316.0,494.08
16955,5,246.0,493.67
13176,1,453.0,492.8400000000001
14270,1,197.0,492.6499999999999
15507,1,162.0,492.35999999999996
16488,4,724.0,492.2
13732,1,498.0,491.86
14236,2,310.0,490.86000000000007
15000,1,218.0,490.52
14416,2,326.0,490.22
18074,1,190.0,489.6
17361,3,157.0,488.20000000000005
13984,6,271.0,488.03000000000003
14396,2,225.0,487.98999999999995
15165,1,160.0,487.75
16643,1,269.0,487.51
15081,6,188.0,487.35
13675,2,330.0,486.82
17453,2,219.0,486.71999999999997
13153,1,418.0,486.22
12639,1,201.0,486.1
17658,3,522.0,485.88
15287,3,432.0,485.24000000000007
13116,2,290.0,485.19000000000005
16999,2,294.0,484.82
16504,1,524.0,484.37999999999977
12809,2,219.0,484.36
14130,1,258.0,483.85999999999996
13531,2,174.0,483.80000000000007
12808,3,188.0,483.65
17555,2,349.0,483.26
14450,3,241.0,483.25
16603,2,480.0,482.47
16693,2,204.0,482.01
18216,1,200.0,481.75
16863,4,392.0,481.35
